ID;Saran
5751;Terima kasih banyak atas pembelajaran pada 1 semesternya 
5752;Cukup
5753;Tolong lebih aktif lagi tatap mukanya
5754;Tidak ada
5755;Tidak ada
5756;baik
5757;-
5758;Ya
5759;(Y)
5760;sudah baik dalam mengajar, terima kasih bu
5761;Kebanyakn seperti mendongeng materi
5762;sudah baik dalam mengajar, terima kasih bu
5763;Sudah baik
5764;tingkatkan lagi dalam peyampaian materi dan praktek
5765;baik
5766;Pertahankan bu
5767;Pertahankan bu
5768;Baik
5769;Baik
5770;oke
5771;-
5772; 
5773;Terimakasih Banyak Bu atas ilmunya
5774;Baik
5775;Perbanyak praktek saat pertemuan
5776;-
5777;baik
5778;bagus
5779;Baik
5780;Terimakasih
5781;Terimakasih
5782;.
5783;Cukup
5784;-
5785;"Dosennya asik<br />
"
5786;bagus banget pengajarannya
5787;Terima kasih banyak bu, semoga sehat dan semangat selalu.
5788;Baik
5789;Makasih bu
5790;terimkasih selama mengajar online ilmunya ya ibu.. semoga bermanfaat bagi saya dan teman-teman
5791;sudah baik
5792;baik
5793;Semoga ke depannya lebih baik lagi dalam mengajar dan memberikan materi kepada mahasiswa
5794;-
5795;Makasih. Bu udah ngajarin saya di semester 5
5796;Terima kasih bu
5797;Tidak ada
5798;baik
5799;sehat selalu bu
5800;baik
5801;Baik
5802;terimakasih, semoga kedepannya lebih baik lagi
5803;sehat teruss
5804;bagusss
5805;Bu dosen cantik
5806;.
5807;Sangattt baik sekali
5808;good
5809;Sudah baik
5810;terimakasih
5811;sangat baik
5812;Semoga bisa lebih baik lagi dalam memberikan materi perkuliahan
5813;semoga kedepannya bisa lebih baik lgi
5814;baik
5815; 
5816;4
5817;Baik
5818;Baik
5819;-
5820;makasih pak teja <3
5821;Baik
5822;Baik
5823;Semoga lebih baik lagi kedepannya, aamiin
5824;sangat baik pak  
5825;Baik
5826;Baik
5827;ramah
5828;Baik
5829;Baik
5830;Apa yak
5831;oke
5832;Tidak
5833;KulIah Offline When?????
5834;Makasih pak
5835;baik
5836;sudah baik
5837;Materi dan Metode pembelajaran yang diberikan sangat baik. Terima kasih
5838;Materi dan Metode pembelajaran yang diberikan sangat baik. Terima kasih
5839;bagus
5840;bagus
5841;Semoga Bapak terus seperti ini
5842;-
5843;Tidak ada
5844;Baik
5845;Pak Teja baik
5846;Sudah cukup baik dalam mengajar, semoga semakin lebih baik untuk kedepannya.
5847;Tidak ada
5848;Sangat baik
5849;baik
5850;Semoga jadi lebih baik lagi
5851;Baik dan terima kasih
5852;Terimakasih pak sebelumnya
5853;-
5854;Baik
5855;Tidak ada
5856;Baik
5857;-
5858;-
5859;Dosen mengajar dengan sangat baik, ilmu yang diberikan dapat tersampaikan dengan baik pula.
5860;Dosen mengajar dengan sangat baik, memberi materi selain dimodul juga. Mahasiswa juga dilatih untuk memahami lebih dengan mempresentasikan tugas masing masing.
5861;Baik
5862;Baik
5863;Sudah sangat baik Pak
5864;Sudah sangat baik Pak
5865;agar menjadi dosen yang lebih baik lagi dalam mengajar dan menjelaskan materi
5866;Baik
5867;Materi lumayan dimengerti
5868;Sangat Baik
5869;Baik
5870;-
5871;-
5872;-
5873;tidak ada kritik saran
5874;Ya
5875;Sangat baik
5876;Baik
5877;baik
5878;Tidak ada pak
5879;tidak ada
5880;Terima kasih pak
5881;terima kasih pak
5882;Semoga lebih baik
5883;Terimakasih pak¿¿¿¿
5884;Salam BudiLuhur
5885;Terimakasih pak atas pembelajaran nya... Walau ngulang dan ketemu bapak teja lagi....
5886;Terimakasih
5887;semoga bisa lebih baik lagi
5888;Thanks
5889;Terimakasih pak teja
5890;Dgshhs
5891;sehat selalu pak
5892;Sudah sangat baik dalam penyampaian materi maupun materi yang disediakan
5893;Baik
5894;Lebih baik lagi
5895;Good
5896;cukup
5897;tidak ada
5898;Baik
5899;tidakada
5900;Baik
5901;baik
5902;baik
5903;etc
5904;baik
5905;tidak ada
5906;Baik
5907;Baik
5908;Mantap
5909; 
5910;good
5911;.
5912;a
5913;a
5914;Baik
5915;  
5916;Terima kasih pak.
5917;Baik
5918;sejauh ini cukup baik
5919;-
5920;Terimakasih Banyak Pak atas ilmunya
5921;baik
5922;Cukup jelas kalo menarangkan
5923;semoga kedepannya bisa lebih baik lagi
5924;sehat trs
5925;Dosen yang sangat memerhatikan mahasiswa
5926;dalam pemaparan materi via zoom mugkin harus di tingkatkan lagi 
5927;semoga ke depannya lebih baik lagi dalam mengajarkan dan menyampaikan materi
5928;sudah baik
5929;Mantap
5930;Cukup baik
5931;Kurang memahami
5932;Tetap semangat ya pak walaupun kelasnya sepi, maaf jika saya masih kurang maksimal sebagai mahasiswa
5933;Terimakasih banyak
5934;Baikkkk
5935;good
5936;Salam Sehat pakk
5937;"baik <br />
"
5938;Baik
5939;Semangat ngajarnya pak
5940;Cukup
5941;.
5942;Dosennya baik
5943;respon dosen dalam menjawab pertanyaan via chat sudah cukup baik pada saat pandemi ini
5944;terimakasih
5945;Baik
5946;-
5947;makasih pak...
5948;ok
5949;Tidak ada saran, cukup
5950; 
5951;baik
5952;Untuk pemberian materi dalam modul, terkadang kurang di pahami
5953;Dalam pemberian materi saat meet ( Virtual ) sudah membantu, dan sangat membantu bila ada pertanyaan saat di Grup kelas
5954;...
5955;Tidak ada
5956;Terima kasih pa telah memberikan saya ilmu yang bermanfaat, semangat trus pa dalam memberikan materi
5957;jika mahasiswa terdapat kendala dalam tugas, uts, uas agar di forward ke mahasiswa.
5958;-
5959;Cukup baik
5960;Makasih pak 1 semesternya
5961;Tidak ada
5962;baik
5963;"-<br />
"
5964;-
5965;Baik
5966;baik dalam mengajar
5967;.
5968;ok
5969;Baik 
5970;ibu baik ibu cantik panjang umur buat ibu jule
5971;Baik
5972;Enak ngajarnya
5973;"Kritik : -<br />
Saran :-"
5974;.
5975;Tidak ada
5976;Baik
5977;Sangat Baik
5978;Terimakasih
5979;Ibu dosen terbaik dan baim hati,
5980;Sudah bagus dan pertahankan
5981;Baik
5982;Baik
5983;Terima kasih
5984;semangat pak
5985;4
5986;Dosennya baik, enak, ramah palingg enak deh
5987;.
5988;Baik
5989;Terima kasih bu atas semester 7 nya
5990;Ibu nya enak ngajarin matakuliah nyq
5991;Good
5992;Materi dapat dimengerti
5993;chakep
5994;Ok
5995;ya
5996;Terima kasih
5997;Terimakasi bu saya puas sama nilainya, sehat selalu ibu
5998;Terimakasih Bu atas bimbingan matakuliah Sistem Informasi Manajemen nya, Semoga kedepannya bisa semakin lebih baik lagi.
5999;Semoga lebih baik
6000;Terimakasih.
6001;sangat baik
6002;Terimakasih atas penyampaian materi nya¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿
6003;Thnks
6004;.
6005;seharusnya dosen mengatur kecepatan bicaranya agar mahasiswa bisa lebih paham mengenai materi tersebut
6006;Sangat baik
6007;"tidak kritik atau saran<br />
"
6008;. 
6009;Belajrnya menyenangkan
6010;Baik
6011;baik
6012;"Terimakasih banyak atas ilmunya untuk semester kali ini Bu Yuliana, Semoga ilmu yang diberikan bermanfaat untuk kedepannya...<br />
Sehat selalu Bu."
6013;"Jangan cepat\"" dalam menerangkan materi"
6014;sangat bagus sekali cara mengajarnya
6015;(Y)
6016;Terimakasih
6017;sehat selalu dan semangat mengajar yaa ibuu terima kasih atas ilmunya 
6018;.
6019;Semoga kedepannya makin baik
6020;"ngajarnya enak<br />
"
6021;tetap menjadi dosen yang seru
6022;Menurut saya selama perkuliahan materi yang diberikann oleh Bu joli dapat di mengerti dan materi modul yang di berikan dapat dipahami terima kasih.
6023;tidak ada
6024;-
6025;.
6026;terimakasih bimbingannya selama satu semester, semoga kedepannya bisa lebih baik
6027;Tidak ada
6028;Semoga bisa bertemu lagi di semester depan
6029;semoga kedepannya lebih baik lagi bu dan semoga sehat selalu 
6030;baikk
6031;tidak ada
6032;Baik
6033;Tidak ada
6034;terima kasih ibu telah mengajarkan saya, cukup baikk
6035;Terimakasih atas ilmunya bu, sangat baik dalam menjelaskan materi
6036;Terimakasih atas ilmu dan kebersamaan nya bu selama 1 semester ini¿¿¿¿¿¿¿¿
6037;Sudah bagus
6038;Dalam mata kuliah ini dosen pengajar sangat baik dalam penyampaian materinya, sehingga mahasiswa mudah untuk mencerna materi
6039;dosen dan pengajaran baik
6040;Apa yang disampaikan sangat jelas 
6041;Dosen nya baik baget¿ sayang bu joiana joli¿¿¿¿¿¿¿¿
6042;-
6043;mengajar dengan baik
6044;terima kasih bu atas ilmu ibu berikan kepada saya.
6045;Harus lebih tepat lagi kehadirannya
6046;makasih
6047;Terima kasih untuk ibu yulianawati sudah mengajarkan kami dengan baik 
6048;sudah baik dapat ditingkatkan
6049;Untuk sekarang tidak ada saran
6050;Bagus
6051;Terima kasih bu
6052;semangat ibu ngajarnya
6053;Tidak ada
6054;sudah cukup baik
6055;Baik
6056;Pembelajaran mudah untuk di pahami
6057;penjelasan sangat detail, sehingga mudah dipahami
6058;Terimakasih atas ilmunya di semester ini bu 
6059;Bagi saya dosen mengajar dengan baik,  mohon agar selalu bisa tetap seperti itu dan lebih meningkat dalam mempersiapkan materi, secara singkat dan mudah dipahami
6060;Sudah baik
6061;Terimakasih atas ilmunya, Bu.
6062;tdk ada
6063;Baikk bangett
6064;tidak ada
6065;.
6066;terima kasih telah membimbing saya selama 1 semester ini.
6067;semangat buuuuu
6068;Tidak ada
6069;tidak ada
6070;Tidak ada
6071;Baik
6072;.
6073;Thx
6074;Dosen algo paling keren
6075;Terkadang pembelajaran terhenti karena kurangnya pengetahuan dosen terhadap pengoperasian software. Untuk interaksi dan penjelasan sangat baik.
6076;Tingkatkan lagi
6077;Cukup baik
6078;semoga lebih baik lagi
6079;Baik
6080;Sudah baik, semoga kedepannya bapak bisa lebih baik dalam mengajar
6081;Saya harap semoga kualitas pengajaran semakin meningkat
6082;.
6083;overall pengajaran bapak sudah baik, sehat terus pak
6084;.
6085;Tidak ada
6086;Mantap
6087;oke
6088;Tidak Ada
6089;Baik
6090;Lebih baik lagi untuk sistem belajar online nya terima kasih 
6091;Cara pengajaran di dalam perkuliahan sudah sangat baik dan selalu tepat waktu
6092;Sudah baik pakk pertahankan
6093;Baik
6094;Semoga bapak bisa menjadi tokoh inspirasi bagi para mahasiswa Budi luhur
6095;Terimakasih Pak, telah mengajarkan ilmu-ilmu algoritma selama ini, Sehat selalu Pak
6096;Cukup baik
6097;Semoga kedepannya bisa lebih baik lagi dalam pengajarannya dan semakin menarik
6098;Sangat jelas dan detail ketika mengajar
6099;cukup
6100;Kritik dari saya adalah kurangnya responsif dari dosen terhadap mahasiswanya saat dilakukannya gmeet. Saran dari saya adalah lebih aktif lagi berinteraksi dengan mahasiswa yang berada pada gmeet agar dapat memahami pelajaran tersebut.
6101;-
6102;-
6103;Ok
6104;-
6105;Moga makin baik kedepannya
6106;baik
6107;terimakasih pak untuk 1 smstrnya, semoga bapak sehat selalu dan selalu dalam lindungan allah
6108;d
6109;terimakasih
6110;"good<br />
"
6111;Cukup baik
6112;matakuliah sangat memahami
6113;-
6114;Terima kasih
6115;Makasih yaa pak
6116;baik
6117;.
6118;Terimakasih banyak pak
6119;No
6120;penjelasan materi sangat baik
6121;Cukup
6122;Trimakasih atas pengajaran nya di semester ini
6123;-
6124;3
6125;Semoga kedepannya lebih baik lagi
6126;Baik
6127;baik
6128;Terimakasih
6129; 
6130;-
6131;.
6132;tingkatkan lagi dalam segi pengajaran
6133;baik
6134; 
6135;Baik
6136;.
6137;Terima kasih pak
6138;baik
6139;"senang sekali di mata kuliah wawasan budi luhur semoga ke depan nya lebih baik lagi. <br />
<br />
<br />
90"
6140; 
6141;suaranya lebih dibesarin lagi 
6142;tetap istiqomah dalam pembelajarannya
6143;Terimakasih pak.. bapak orang yang sangat baik
6144;Lebih kondusif dalam mengajar agar mahasiswa dapat memahami apa yang diajarkan
6145;terima kasih untuk semester 1 nya pak, bapak sangat baik sekali dalam mengajar 
6146;Sangat baik
6147;Cukup
6148;Penyampaian materi dan juga cara mengajarnya sangat mudah dipahami
6149;Bapak Sugeng telah melaksanakan tugasnya dengan baik dalam mengajarkan saya dan kelas saya, saya tidak memiliki kritik dan saran terhadap beliau
6150;Untuk penjelasan materi lebih Di perhatikan lagi Agar mahasiswa lebih mengerti pelajaran yg Di sampaikan
6151;sangat baik
6152;sangat mudah dipahami materinya
6153;Terimakasih pak
6154;Sudah baik dalam mengajar
6155;Baik karna pembelajaran di lakukan dengen berkelompok dan presentasi
6156;Sudah sangat baik, tapi jika ditambah lagi pasti akan menjadi labih sangat baik lagi.
6157;baik dan sangat ramah
6158;Terima kasih telah membimbing saya bapak
6159;Terimakasih pak sudah mengajar ¿¿¿¿
6160;sangati baik dalam menerangkan
6161;dosen sudah menjelaskan dan mengikuti pembelajaran dengan sangat baik
6162;Tidak ada, dosen sudah sangat baik dalam mendidik para mahasiswa
6163;"Pak Sugeng sudah baik dalam mengajar.<br />
"
6164;Sudah sangat baik tapi jika ditambah lagi pasti akan lebih dari sangat baik lagi
6165;Untuk saat ini tidak ada Terimakasih
6166;Terimakasih satu semester ini pak
6167;saran kedepan nya agar dibuat sebuah program bagi mahasiswa terutama bagi mahasiswa jalur Beasiswa Nusantara Online  dalam mengaplikasikan nilai-nilai kebudiluhuran mengingat  perkuliahan yang dilakukan secara daring
6168;Saat ini tidak ada
6169;Sudah sangat bagus, tetap pertahankan
6170;Bismillah terima kasih Bapak Sugeng karena sangat menginspirasi dan telah mengajarkan kita bagaimana logika berfikir jernih dan berbudi luhur
6171;Untuk saat ini tidak ada, terimakasih
6172;memberikan lebih banyak referensi materi deang kondisi terbaru/ter-update
6173;"Saran saya ketika mengajar online terkendala di sinyal yang<br />
 buffering saya harap bisa di perbaiki ya pak semangatt terusss bapak :) "
6174;materi pembelajarannya dapat diperjelas
6175;baik
6176;Untuk penjelasan materi lebih Di perhatikan lagi Agar mahasiswa lebih mengerti pelajaran yg Di sampaikan
6177;Baik
6178;Bapak sugeng adalah dosen favorit saya, selalu menyajikan solusi permasalahan dengan open minded dan fair, good job pak
6179;Tidak ada
6180;Dalam mengajar mohon untuk dapat di perjelas lagi
6181;Dosenya baik
6182;Semoga kedepannya dapat lebih baik lagi, terima kasih
6183;-
6184;kelas ini baik walaupun cukup membosankan karena kurangnya pemberian kesempatan kpda mahasiswa lain untuk lebih aktif
6185;Penjelasan baik, memahami kebudiluhuran, dan saat menjelaskan materi kurang mendetail
6186;Lebih semangat lagi pak 
6187;Good
6188;Selalu menjadi yang lebih baik
6189;Baik
6190;Terimakasih
6191;-
6192;No
6193;Terimakasih
6194;baik
6195;Terimakasih atas 1 semesternya ini
6196;-
6197;-
6198;baik
6199;tidak ada
6200;Penyampaian materi cukup jelas 
6201;semoga kedepannya lebih baik lagi
6202;Baik
6203;-
6204;baik
6205;Terimakasih
6206;lebih baik lagi
6207;Terimakasih pak ¿¿¿¿
6208;baik
6209;Terimakasih semoga bermanfaat
6210;Materi dan pembelaran yang diberikan sangat baik dan mudah dimengerti. Terima kasih
6211;cara menyampaikan materi nya sangat baik
6212;Salam Sehat pakk
6213;Semoga kedepannya bisa lebih baik lagi dalam mengajar mahasiswa.
6214;mantap
6215;Tidak ada
6216;Ya
6217;mungkin bisa disediakan video pembelajaran saat menguload materi agar bisa menambah referensi
6218;     
6219;Cukup
6220;Semoga bapak sehat selalu agar bisa terus mengajar dan memberikan ilmu ke mahasiswa dan mahasiswi universitas Budi luhur
6221;Terima kasih pak atas ilmunya 1 semester ini, semoga bertemu kembali di matkul yang akan datang. 
6222;tidak ada
6223;Baik
6224;Terimakasi banyak pak atas ilmunya untuk 1 semester ini
6225;BAIK
6226;tidak ada
6227;Semangat nya dipertahankan ya Pak
6228;Ramah
6229;Jangka waktu pengumpulan uas dan uts lebih di perpanjang lagi, serta kurangnya interksi antara dosen dan mahasiswa saat gmeet 
6230;tidak ada kritik mau pun saran , dosen sudah cukup baik
6231;baik
6232;Mantap
6233;Baik
6234;.
6235;.
6236; 
6237;kurang.
6238;"Terimakasih pak<br />
"
6239;Baik
6240;Salam BudiLuhur
6241;-
6242;Pertahankan cara mengajar ke mahasiswa, karena menyampaikan materi sangat jelas dan detail
6243;Why? 
6244;tidak ada kritik
6245;Thanku
6246;Baik
6247;Mantap 
6248;Oke
6249;Baik
6250;baik
6251;Tidak ada
6252;Penjelasannya sangat mudah dipahami. Tugas yang diberikan tidak jauh berbeda dengan apa yang dijelaskan. Terima kasih pak semoga selalu diberkahi oleh-Nya.
6253;"terimakasih <br />
"
6254;Sudah sangat baik Pak
6255;sudah baik
6256;agar menjadi dosen yang lebih baik lagi dalam mengajar dan menjelaskan materi
6257;sehat selalu ya pak...
6258;Baik
6259;Semoga kedepannya bisa lebih baik lagi dalam pengajarannya dan semakin menarik
6260;terima kasih atas ilmu yg telah diberikan
6261;penyampaian materi saat  vicon baik, dijelaskan secara mendetail, respon dosen saat bertanya via chat wa juga cukup baik
6262; 
6263;arigatou
6264;Tugas tidak sesuai materi
6265;Sehat selalu pak
6266;baik
6267;Pak djati sangat baik dalam mengajarkan dan hal itu dapat dibuktikan saya bisa mengejarkan UAS dan UTS beserta tugasnya dengan sangat baik
6268;bagus
6269;baik
6270;"baik<br />
"
6271;baik
6272;Makasih pak
6273;Jaja
6274;Ok
6275;Semangat pak
6276;Penjelasan sangat bagus
6277;Cukup
6278;Cukup baik
6279;Wahhh dosenya nggak jelas kalo nerangain
6280;Baik
6281;Terimakasih Pak
6282;sip
6283;Terimakasih pak/bu
6284;Tidak ada
6285;4
6286;terimnakasih
6287;Sangat baik
6288;.
6289;sudah baik
6290;oke
6291;ya ndak tau kok tanya saya
6292;-
6293;Semoga lebih baik lagi
6294;tidak ada
6295; 
6296;baik
6297;baik
6298;Baik
6299;tidakada
6300;bagus
6301;bagus
6302;bagus
6303;Kurang
6304;.
6305;.
6306;Baik
6307;Baik
6308;Cukup
6309;kurang bagus
6310;Sangat memuaskan
6311;lebih detail lagi
6312;Terima kasih 
6313;baik
6314;Nyenye
6315;-
6316;Terimakasih banyak pak
6317;Terimakasih banyak bapak
6318;.
6319;Baik
6320;Cukup tau pak :)
6321;Semoga bisa lebih baik lagi
6322;Cukup tau :)
6323;Semoga bisa lebih baik lagi
6324;Cukup tau pak
6325;Cukup tau
6326;Semoga kedepannya lebih baik lagi
6327;Semoga kedepannya lebih baik lagi
6328;Terima kasih pak hestya
6329;sudah baik dalam mengajar
6330;sudah baik dalam mengajar
6331;Semangat pak
6332;Harus lebih sabar lagi
6333;Terimakasih
6334;sangat baik
6335;Terimakasih atas pembelajarannya semoga bapak menjadi lebih baik lagi untuk kedepannya.
6336;Terimakasih banyak pak 1 semesternya
6337;baik
6338;semoga kedepannya lebih baik lagi
6339;"cukup dalam mengajar, semoga bisa lebih baik lagi<br />
"
6340;terima kasih pak
