created_at,full_text,clean_tweet,stopword_tweet,stemmer_tweet,label_inset,label_senti
2022-07-27 10:22:24,"LPKA Kelas II Yogyakarta fasilitasi Anak dapatkan pendidikan melalui sekolah daring.  Bekerja sama dengan SMA Budi Luhur Yogyakarta, hari ini Selasa (26/7/2022) dua anak didik LPKA Kelas II Yogyakarta mengikuti kegiatan sekolah secara daring. https://t.co/WSwoZWpOvz",lpka kelas ii yogyakarta fasilitasi anak dapatkan pendidikan melalui sekolah daring bekerja sama dengan sma budi luhur yogyakarta hari ini selasa dua anak didik lpka kelas ii yogyakarta mengikuti kegiatan sekolah secara daring https t co wswozwpovz,lpka kelas ii yogyakarta fasilitasi anak dapatkan pendidikan sekolah daring sma budi luhur yogyakarta anak didik lpka kelas ii yogyakarta mengikuti sekolah daring https t co wswozwpovz,lpka kelas ii yogyakarta fasilitas anak dapat didik sekolah daring sma budi luhur yogyakarta anak didik lpka kelas ii yogyakarta ikut sekolah daring https t co wswozwpovz,neg,neg
2022-07-27 05:05:40,budi luhur smpe sklh gue macet bgt grgr jalanan kcil bgt,budi luhur smpe sklh gue macet bgt grgr jalanan kcil bgt,budi luhur smpe sklh macet grgr jalanan kcil,budi luhur smpe sklh macet grgr jalan kcil,neg,neg
2022-07-27 04:07:04,@collegemenfess ini ubl nya universitas budi luhur atau universitas bandar lampung si..,ini ubl nya universitas budi luhur atau universitas bandar lampung si,ubl universitas budi luhur universitas bandar lampung,ubl universitas budi luhur universitas bandar lampung,neg,neg
2022-07-26 18:06:04,Wow… Kantin Universitas Budi Luhur Sekarang Terlihat Megah dan Nyaman https://t.co/c7JPF8NQBu,wow kantin universitas budi luhur sekarang terlihat megah dan nyaman https t co c jpf nqbu,wow kantin universitas budi luhur megah nyaman https t co c jpf nqbu,wow kantin universitas budi luhur megah nyaman https t co c jpf nqbu,neg,pos
2022-07-26 15:04:36,Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana Pertama di Indonesia Jenjang S1 https://t.co/bFU5f0OxMf,universitas budi luhur luncurkan prodi manajemen bencana pertama di indonesia jenjang s https t co bfu f oxmf,universitas budi luhur luncurkan prodi manajemen bencana indonesia jenjang s https t co bfu f oxmf,universitas budi luhur luncur prodi manajemen bencana indonesia jenjang s https t co bfu f oxmf,neg,neg
2022-07-26 14:50:50,"@sbmptnfess Mercu Buana, Budi Luhur, Dian Nusantara, Uhamka, Trisakti, Tarumanegara, Yasri, Tantri Abeng, Moestopo, LSPR, Pertamina, UAI ( Al-Azhar), Muhammadiyah. Ini masih bnyak yg lainnya nder.",mercu buana budi luhur dian nusantara uhamka trisakti tarumanegara yasri tantri abeng moestopo lspr pertamina uai al azhar muhammadiyah ini masih bnyak yg lainnya nder,mercu buana budi luhur dian nusantara uhamka trisakti tarumanegara yasri tantri abeng moestopo lspr pertamina uai al azhar muhammadiyah nder,mercu buana budi luhur dian nusantara uhamka trisakti tarumanegara yasri tantri abeng moestopo lspr pertamina uai al azhar muhammadiyah nder,neg,neg
2022-07-26 14:47:22,"@sbmptnfess trisakti, mercu buana, uhamka, budi luhur, banyak si",trisakti mercu buana uhamka budi luhur banyak si,trisakti mercu buana uhamka budi luhur,trisakti mercu buana uhamka budi luhur,neg,neg
2022-07-26 14:42:58,Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana https://t.co/GrWotDcxqC,universitas budi luhur luncurkan prodi manajemen bencana https t co grwotdcxqc,universitas budi luhur luncurkan prodi manajemen bencana https t co grwotdcxqc,universitas budi luhur luncur prodi manajemen bencana https t co grwotdcxqc,neg,neg
2022-07-26 14:39:52,3. Kegiatan Berlangsung di Ruang Kelas LPKA. Dua tenaga pengajar hadir dari pihak SMA Budi Luhur untuk membimbing anak-anak.  Kegiatan berlangsung dengan antusias tinggi dari anak-anak. Pengajar pun turut memacu anak-anak dengan menyiapkan beberapa hadiah., kegiatan berlangsung di ruang kelas lpka dua tenaga pengajar hadir dari pihak sma budi luhur untuk membimbing anak anak kegiatan berlangsung dengan antusias tinggi dari anak anak pengajar pun turut memacu anak anak dengan menyiapkan beberapa hadiah,kelas lpka tenaga pengajar hadir sma budi luhur membimbing anak anak antusias anak anak pengajar memacu anak anak hadiah,kelas lpka tenaga ajar hadir sma budi luhur bimbing anak anak antusias anak anak ajar pacu anak anak hadiah,neg,pos
2022-07-26 14:39:37,"2. Pemenuhan hak pendidikan untuk Anak Didik Pemasyarakatan di LPKA Yogyakarta sangat diperhatikan dan telah berjalan dengan lancar hingga saat ini.  Bekerja sama dengan SMA Budi Luhur, LPKA Kelas II Yogyakarta selenggarakan kegiatan pembinaan pendidikan. Senin (26/7/2022). https://t.co/cEG3jWoY7B", pemenuhan hak pendidikan untuk anak didik pemasyarakatan di lpka yogyakarta sangat diperhatikan dan telah berjalan dengan lancar hingga saat ini bekerja sama dengan sma budi luhur lpka kelas ii yogyakarta selenggarakan kegiatan pembinaan pendidikan senin https t co ceg jwoy b,pemenuhan hak pendidikan anak didik pemasyarakatan lpka yogyakarta diperhatikan lancar sma budi luhur lpka kelas ii yogyakarta selenggarakan pembinaan pendidikan https t co ceg jwoy,penuh hak didik anak didik masyarakat lpka yogyakarta perhati lancar sma budi luhur lpka kelas ii yogyakarta selenggara bina didik https t co ceg jwoy,neg,pos
2022-07-26 14:14:48,"Bapak Kepala BPBD DKI Jakarta hari ini hadir memberi sambutan dalam launching Program Studi Manajemen Bencana S1 yg pertama di Indonesia, di Universitas Budi Luhur @aniesbaswedan @ArizaPatria @BNPB_Indonesia @BPBDJakarta https://t.co/6gWwyEerBK",bapak kepala bpbd dki jakarta hari ini hadir memberi sambutan dalam launching program studi manajemen bencana s yg pertama di indonesia di universitas budi luhur https t co gwwyeerbk,kepala bpbd dki jakarta hadir sambutan launching studi manajemen bencana s indonesia universitas budi luhur https t co gwwyeerbk,kepala bpbd dki jakarta hadir sambut launching studi manajemen bencana s indonesia universitas budi luhur https t co gwwyeerbk,pos,neg
2022-07-26 14:14:45,"G masalah, selama outputny kasih sayang &amp  manfaat thd sesama.",g masalah selama outputny kasih sayang amp manfaat thd sesama,g outputny kasih sayang amp manfaat thd,g outputny kasih sayang amp manfaat thd,pos,pos
2022-07-26 14:13:43,"@SeruniPuspaAlam Manusia memilih Tuhan berdasar gambaran yg paling nyaman&amp sesuai menurut versi yg ada dlm hati&amp pikiran masing2.  Sbagian lg krn terlahir sbg, dan kmudian berpegang pd itu.",manusia memilih tuhan berdasar gambaran yg paling nyaman amp sesuai menurut versi yg ada dlm hati amp pikiran masing sbagian lg krn terlahir sbg dan kmudian berpegang pd itu,manusia memilih tuhan berdasar gambaran nyaman amp versi dlm hati amp pikiran sbagian lg krn terlahir sbg kmudian berpegang pd,manusia pilih tuhan dasar gambar nyaman amp versi dlm hati amp pikir sbagian lg krn lahir sbg kmudian pegang pd,pos,pos
2022-07-26 14:02:59,"@SeruniPuspaAlam @jokowi Sbagian krn iri dengki, sbagian krn sekedar ikut2an...Manusiawi.  Yg penting g kelewat batas.  Kl kelewat batas dijewer.",sbagian krn iri dengki sbagian krn sekedar ikut an manusiawi yg penting g kelewat batas kl kelewat batas dijewer,sbagian krn iri dengki sbagian krn an manusiawi g kelewat batas kl kelewat batas dijewer,sbagian krn iri dengki sbagian krn an manusiawi g lewat batas kl lewat batas jewer,neg,neg
2022-07-26 13:10:12,Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana https://t.co/8EaAZml07d,universitas budi luhur luncurkan prodi manajemen bencana https t co eaazml d,universitas budi luhur luncurkan prodi manajemen bencana https t co eaazml d,universitas budi luhur luncur prodi manajemen bencana https t co eaazml d,neg,neg
2022-07-26 11:41:05,Just posted a photo @ Universitas Budi Luhur https://t.co/rYUY526x0S,just posted a photo universitas budi luhur https t co ryuy x s,just posted photo universitas budi luhur https t co ryuy x s,just posted photo universitas budi luhur https t co ryuy x s,neg,neg
2022-07-26 11:25:20,"Yg lulus akan jadi indah istimewah. yg tdk, harus melalui banyak pertimbangan terkait situasi kondisi.",yg lulus akan jadi indah istimewah yg tdk harus melalui banyak pertimbangan terkait situasi kondisi,lulus indah istimewah tdk pertimbangan situasi,lulus indah istimewah tdk timbang situasi,pos,pos
2022-07-26 11:23:14,"@adiiiinn Manusia, 50%:50%. Halang rintang, ujian, cobaan, godaan, bikin  Berkurang 1 sisi, tapi bertambah 1 sisi. Kembali 50%:50% lagi.   🙏🙏🙏",manusia halang rintang ujian cobaan godaan bikin berkurang sisi tapi bertambah sisi kembali lagi ,manusia halang rintang ujian cobaan godaan berkurang sisi bertambah sisi,manusia halang rintang uji coba goda kurang sisi tambah sisi,pos,neg
2022-07-26 11:09:36,"Rektor Universitas Budi Luhur, Wendi Usino menambahkan, Prodi Manajemen Bencana merupakan kontribusi Universitas Budi Luhur terhadap bangsa dan negara.  https://t.co/FEzqzu8d4p",rektor universitas budi luhur wendi usino menambahkan prodi manajemen bencana merupakan kontribusi universitas budi luhur terhadap bangsa dan negara https t co fezqzu d p,rektor universitas budi luhur wendi usino prodi manajemen bencana kontribusi universitas budi luhur bangsa negara https t co fezqzu d p,rektor universitas budi luhur wendi usino prodi manajemen bencana kontribusi universitas budi luhur bangsa negara https t co fezqzu d p,neg,neg
2022-07-26 10:59:10,@its_fess balas dengan budi pekerti yg luhur,balas dengan budi pekerti yg luhur,balas budi pekerti luhur,balas budi pekerti luhur,neg,neg
2022-07-26 09:47:22,"Selasa (26/7) Kepala Pelaksana BPBD Provinsi DKI Jakarta menghadiri Grand Launching Program Studi Manajemen Bencana (S1) Fakultas Ekonomi dan Bisnis, Universitas Budi Luhur, Jakarta Selatan.  #KegiatanBPBDJkt #JagaJakarta #SiagaTanggapGalang https://t.co/uQCJBvg3hi",selasa kepala pelaksana bpbd provinsi dki jakarta menghadiri grand launching program studi manajemen bencana s fakultas ekonomi dan bisnis universitas budi luhur jakarta selatan kegiatanbpbdjkt jagajakarta siagatanggapgalang https t co uqcjbvg hi,kepala pelaksana bpbd provinsi dki jakarta menghadiri grand launching studi manajemen bencana s fakultas ekonomi bisnis universitas budi luhur jakarta kegiatanbpbdjkt jagajakarta siagatanggapgalang https t co uqcjbvg hi,kepala laksana bpbd provinsi dki jakarta hadir grand launching studi manajemen bencana s fakultas ekonomi bisnis universitas budi luhur jakarta kegiatanbpbdjkt jagajakarta siagatanggapgalang https t co uqcjbvg hi,pos,neg
2022-07-26 09:40:10,Universitas Budi Luhur Luncurkan Prodi Manajemen Bencana https://t.co/0iHDnS8cDc,universitas budi luhur luncurkan prodi manajemen bencana https t co ihdns cdc,universitas budi luhur luncurkan prodi manajemen bencana https t co ihdns cdc,universitas budi luhur luncur prodi manajemen bencana https t co ihdns cdc,neg,neg
2022-07-26 09:06:05,Just posted a photo @ Universitas Budi Luhur https://t.co/xNHhnMSqlH,just posted a photo universitas budi luhur https t co xnhhnmsqlh,just posted photo universitas budi luhur https t co xnhhnmsqlh,just posted photo universitas budi luhur https t co xnhhnmsqlh,neg,neg
2022-07-26 09:04:05,Just posted a photo @ Universitas Budi Luhur https://t.co/k0kQTU4ESr,just posted a photo universitas budi luhur https t co k kqtu esr,just posted photo universitas budi luhur https t co k kqtu esr,just posted photo universitas budi luhur https t co k kqtu esr,neg,neg
2022-07-26 08:08:00,"@KPK_RI Salah satu budi yg paling luhur, adalah kejujuran, walaupun itu sulit… Kasino - Warkop",salah satu budi yg paling luhur adalah kejujuran walaupun itu sulit kasino warkop,budi luhur kejujuran sulit kasino warkop,budi luhur jujur sulit kasino warkop,pos,pos
2022-07-26 05:11:59,"Bisa nih Anjangsana lagi lain kali secara offline yaa @UIPramuka  ⚜Satya Dharma Bakti Nusantara⚜ ⚜Luhur Budi Bawa Laksana Abdi Nusa Bangsa⚜   -- Best regards, Pramuka Universitas Gadjah Mada Jl. Yacaranda Perum. Dosen Flat A2, Blimbingsari, Caturtunggal, Depok, Sleman, DIY https://t.co/X9qiZDtalU",bisa nih anjangsana lagi lain kali secara offline yaa satya dharma bakti nusantara luhur budi bawa laksana abdi nusa bangsa best regards pramuka universitas gadjah mada jl yacaranda perum dosen flat a blimbingsari caturtunggal depok sleman diy https t co x qizdtalu,anjangsana offline yaa satya dharma bakti nusantara luhur budi bawa laksana abdi nusa bangsa best regards pramuka universitas gadjah mada jl yacaranda perum dosen flat blimbingsari caturtunggal depok sleman diy https t co x qizdtalu,anjangsana offline yaa satya dharma bakti nusantara luhur budi bawa laksana abdi nusa bangsa best regards pramuka universitas gadjah mada jl yacaranda perum dosen flat blimbingsari caturtunggal depok sleman diy https t co x qizdtalu,pos,neg
2022-07-26 04:08:55,"⚜Satya Dharma Bakti Nusantara⚜ ⚜Luhur Budi Bawa Laksana Abdi Nusa Bangsa⚜   -- Best regards, Pramuka Universitas Gadjah Mada Jl. Yacaranda Perum. Dosen Flat A2, Blimbingsari, Caturtunggal, Depok, Sleman, Yogyakarta https://t.co/NHAbdxeOLx",satya dharma bakti nusantara luhur budi bawa laksana abdi nusa bangsa best regards pramuka universitas gadjah mada jl yacaranda perum dosen flat a blimbingsari caturtunggal depok sleman yogyakarta https t co nhabdxeolx,satya dharma bakti nusantara luhur budi bawa laksana abdi nusa bangsa best regards pramuka universitas gadjah mada jl yacaranda perum dosen flat blimbingsari caturtunggal depok sleman yogyakarta https t co nhabdxeolx,satya dharma bakti nusantara luhur budi bawa laksana abdi nusa bangsa best regards pramuka universitas gadjah mada jl yacaranda perum dosen flat blimbingsari caturtunggal depok sleman yogyakarta https t co nhabdxeolx,pos,neg
2022-07-26 04:02:33,"@Askrlfess Kurang 1 itu, dkv budi luhur  @_diodewanto",kurang itu dkv budi luhur,dkv budi luhur,dkv budi luhur,neg,neg
2022-07-26 03:49:15,Lihat video PIJAT BUDI LUHUR! #TikTok https://t.co/Z9ROycqHAP,lihat video pijat budi luhur tiktok https t co z roycqhap,lihat video pijat budi luhur tiktok https t co z roycqhap,lihat video pijat budi luhur tiktok https t co z roycqhap,pos,neg
2022-07-26 03:34:26,@SeptianArifandi yg joker bilang teknis.  yg aku maksud konteksnya budi pekerti luhur.,yg joker bilang teknis yg aku maksud konteksnya budi pekerti luhur,joker bilang teknis maksud konteksnya budi pekerti luhur,joker bilang teknis maksud konteks budi pekerti luhur,pos,neg
2022-07-26 03:21:16,"Launching Program Studi Baru S1 Manajemen Bencana dari Universitas Budi Luhur, sebagai program sarjana Manajemen Bencana pertama di Indonesia. Cc @kampusbudiluhur @ Universitas Budi Luhur https://t.co/MBcNPpCSyl",launching program studi baru s manajemen bencana dari universitas budi luhur sebagai program sarjana manajemen bencana pertama di indonesia cc universitas budi luhur https t co mbcnppcsyl,launching studi s manajemen bencana universitas budi luhur sarjana manajemen bencana indonesia cc universitas budi luhur https t co mbcnppcsyl,launching studi s manajemen bencana universitas budi luhur sarjana manajemen bencana indonesia cc universitas budi luhur https t co mbcnppcsyl,neg,neg
2022-07-26 01:49:29,"Keramahan, budi pekerti luhur yang diajarkan Kanjeng Nabi Muhammad SAW. Rasulullah juga mencintai negerinya. Maka sepatutnya kita cinta tanah air yang memiliki corak keagamaan &amp  kebudayaan beragam ini #AyoHijrah mencintai bangsa ini.",keramahan budi pekerti luhur yang diajarkan kanjeng nabi muhammad saw rasulullah juga mencintai negerinya maka sepatutnya kita cinta tanah air yang memiliki corak keagamaan amp kebudayaan beragam ini ayohijrah mencintai bangsa ini,keramahan budi pekerti luhur diajarkan kanjeng nabi muhammad saw rasulullah mencintai negerinya sepatutnya cinta tanah air corak keagamaan amp kebudayaan beragam ayohijrah mencintai bangsa,ramah budi pekerti luhur ajar kanjeng nabi muhammad saw rasulullah cinta negeri patut cinta tanah air corak agama amp budaya agam ayohijrah cinta bangsa,pos,pos
2022-07-25 21:56:55,Nyebar kabecikan  ora prelu diketok-ketokake.   Jer panggawe becik lan budi luhur iku najan tanpa dijaluk lan diarep-arep ing tembe bakal kinawruhan,nyebar kabecikan ora prelu diketok ketokake jer panggawe becik lan budi luhur iku najan tanpa dijaluk lan diarep arep ing tembe bakal kinawruhan,nyebar kabecikan ora prelu diketok ketokake jer panggawe becik lan budi luhur iku najan dijaluk lan diarep arep ing tembe kinawruhan,nyebar kabecikan ora prelu ketok ketokake jer panggawe becik lan budi luhur iku najan dijaluk lan diarep arep ing tembe kawruh,neg,neg
2022-07-25 16:26:01,Syi’ah menghalalkan dusta untuk menipu kelompok diluar mereka yang mereka namakan dengan “Taqiyyah”.  Adapun LDII maka mereka menghalalkan dusta yaitu untuk membohongi/ngapusi kaum muslimin diluar kelompok mereka. Kedustaan tersebut mereka namakan dengan “Budi Luhur”,syiah menghalalkan dusta untuk menipu kelompok diluar mereka yang mereka namakan dengan taqiyyah adapun ldii maka mereka menghalalkan dusta yaitu untuk membohongi ngapusi kaum muslimin diluar kelompok mereka kedustaan tersebut mereka namakan dengan budi luhur,syiah menghalalkan dusta menipu kelompok diluar namakan taqiyyah ldii menghalalkan dusta membohongi ngapusi kaum muslimin diluar kelompok kedustaan namakan budi luhur,syiah halal dusta tipu kelompok luar nama taqiyyah ldii halal dusta bohong ngapusi kaum muslimin luar kelompok dusta nama budi luhur,neg,neg
2022-07-25 16:09:32,"@asepnakatepemah @mabdskr28 @_imamprasetyo @IsmailBhakti @ninifordudu @Pettakenubha @AdaYangBertanya Iya mas, betul. Taqiyyah = budi luhur versi jokam, menutupi rahasia/bithonah seperti menutupi adanya @Bapaklmam",iya mas betul taqiyyah budi luhur versi jokam menutupi rahasia bithonah seperti menutupi adanya,taqiyyah budi luhur versi jokam menutupi rahasia bithonah menutupi,taqiyyah budi luhur versi jokam tutup rahasia bithonah tutup,neg,neg
